,MAC,Imag,Real
393,223.03747234513273,0.34228606567305525,1.4
394,227.80461670353984,0.3504141377175296,1.4
395,232.80305918141596,0.358932812691268,1.4
396,237.97873008849558,0.3677610076497613,1.4
397,243.25352876106192,0.37677964660420177,1.4
398,248.55235840707962,0.3858732032866395,1.4
399,253.7971183628318,0.3949204063601932,1.4
400,258.93373893805307,0.40383634976200056,1.4
401,264.00727820796465,0.4126903107003774,1.4
402,269.0898290929203,0.42159456557483554,1.4
403,274.2534845132743,0.43066241885032613,1.4
404,279.57033738938054,0.4400082030572392,1.4
405,285.09746128318585,0.4497235866837933,1.4
406,290.84687168141596,0.45982981514528654,1.4
407,296.81556471238935,0.4703245060034946,1.4
408,303.0005365044248,0.48120523398413456,1.4
409,309.3987831858407,0.49246953097686225,1.4
410,315.9772621681416,0.5040669663693014,1.4
411,322.645857300885,0.5158553875157821,1.4
412,329.2844137168141,0.5276432228425629,1.4
413,335.71269911504424,0.5391407054606572,1.4
414,341.8405973451327,0.5502005423971983,1.4
415,347.5779922566372,0.5606741555975201,1.4
416,353.07507743362834,0.5708001795801378,1.4
417,358.48204646017695,0.5808193906665656,1.4
418,364.06924778761066,0.5911698125300058,1.4
419,369.98687499999994,0.6020977901797694,1.4
420,376.4752378318584,0.6139987821305828,1.4
421,383.4742588495575,0.6267806972057481,1.4
422,390.74362831858406,0.6400553590207344,1.4
423,398.073075221239,0.6534804761441353,1.4
424,405.3124059734513,0.6668095964764899,1.4
425,412.22131084070793,0.6796455480606728,1.4
426,418.7697511061947,0.6919351638133638,1.4
427,425.07788163716816,0.703873549283253,1.4
428,431.20577986725664,0.7155578288840853,1.4
429,437.2736006637168,0.727185892508449,1.4
430,443.4014988938053,0.7389573434913314,1.4
431,449.559435840708,0.75082265581451,1.4
432,455.4470243362832,0.7622793942557196,1.4
433,460.7338384955752,0.7727704572472746,1.4
434,464.99933628318587,0.7815825617661782,1.4
435,468.0332466814159,0.788350606179087,1.4
436,469.9857632743363,0.7933149384469155,1.4
437,471.09719579646026,0.7968704816336399,1.4
438,471.5477765486726,0.7993137493076936,1.4
439,471.63789269911507,0.8011479263223915,1.4
440,471.5477765486726,0.8026759516551624,1.4
441,471.3074668141593,0.8039471371439286,1.4
442,470.7667699115044,0.8047031436825861,1.4
443,469.745453539823,0.8046320367211113,1.4
444,468.09332411504437,0.803470872276953,1.4
445,465.6301493362832,0.8009028967433404,1.4
446,462.38596792035395,0.7969712107294991,1.4
447,458.6311283185841,0.7921343992174198,1.4
448,454.7260951327434,0.787010869709503,1.4
449,450.9712555309735,0.7821199776717047,1.4
450,447.6970353982301,0.7780375654479497,1.4
451,444.843357300885,0.7746641526411937,1.4
452,442.0797953539822,0.7714276450627606,1.4
453,439.196078539823,0.7679613347270574,1.4
454,435.9218584070797,0.7637902518591531,1.4
455,432.016825221239,0.7584883101614389,1.4
456,427.3608241150442,0.7518373797029877,1.4
457,422.34435840707965,0.7445178164618153,1.4
458,417.35793141592916,0.7372155451037334,1.4
459,412.7620077433628,0.730568891899031,1.4
460,408.9470907079646,0.7252745976186635,1.4
461,405.823064159292,0.7211808715034673,1.4
462,403.08954092920357,0.7177602192360901,1.4
463,400.44613384955755,0.7144808628931834,1.4
464,397.5624170353982,0.7107530384113306,1.4
465,394.1079646017699,0.7059822697605178,1.4
466,389.9025442477876,0.6998389525159822,1.4
467,385.15642699115045,0.6926932215481141,1.4
468,380.1399612831858,0.6850264720408412,1.4
469,0.0,0.0099912,1.4
