Wavelength,13_7_S1,13_7_S2,13_7_S3,13_7_S4,13_7_S5,13_7_SB1,13_7_SB2,13_7_SB3,13_7_SB4,13_7_SB5,14_7_S1,14_7_S2,14_7_S3,14_7_S4,14_7_S5,14_7_SB1,14_7_SB2,14_7_SB3,14_7_SB4,14_7_SB5,14_7_SB6,14_7_SB7,14_7_SB8,14_7_SB9,14_7_SB10,15_7_S1,15_7_S2,15_7_S3,15_7_S4,15_7_SB1,15_7_SB2,15_7_SB3,15_7_SB4,15_7_SB5,17_7_SB1,17_7_SB2,20_7_SB1,20_7_SB2,20_7_SB3,20_7_SB4,21_7_S1,21_7_S2,21_7_S3,21_7_S4,21_7_S5,21_7_SB1,21_7_SB2,21_7_SB3,21_7_SB4,21_7_SB5,21_7_SB6,21_7_SB7,21_7_SB8,21_7_SB9,21_7_SB10,22_7_S1,22_7_S2,22_7_S3,22_7_S4,22_7_S5,22_7_SB1,22_7_SB2,22_7_SB3,22_7_SB4,22_7_SB5,22_7_SB6,22_7_SB7,23_7_S1,23_7_S2,23_7_S3,23_7_S4,23_7_S5,23_7_SB1,23_7_SB2,23_7_SB3,23_7_SB4,23_7_SB5,24_7_S1,24_7_S2,24_7_SB1,24_7_SB2,25_7_S1,25_7_S2,25_7_S3,25_7_S4,25_7_S5,RAIN2
2419,0.639946519,0.074061654,0.15740351,0.703294096,0.279321257,0.444251482,0.265531965,0.155634241,1.263496104,0.337050824,1.392509336,0.398426305,0.677427353,0.343052226,0.543511476,-0.11933134,0.149692385,0.495465863,2.220057867,0.097170612,0.903318533,1.576454402,0.92895476,0.542778748,0.269992888,0.397789118,0.252111442,0.081156411,-0.04540494,0.41771352,0.40363765,-0.15248913,-0.229674351,0.082570334,0.444170502,0.947066753,0.697196236,-0.227153482,0.27062515,0.092839648,0.034876276,0.463744695,-0.104940363,0.324262986,0.040521766,0.780238165,0.140255484,0.488728524,0.360781273,-0.046910903,0.142815084,0.225825929,0.358316547,0.005191138,-0.10513862,0.135841814,0.039500014,0.196075903,0.438864871,0.312973428,0.4330519,0.760689369,0.321459671,-0.167153597,-0.032368542,0.821215672,-0.180056588,-0.237918075,0.274159129,0.517517984,-0.517349376,0.824662432,0.775121737,0.450896923,0.553783737,-0.030189271,0.2648111,0.788394019,0.303774787,-0.102683904,0.316622395,-0.024097188,0.333692149,0.198737099,-0.141918466,-0.02296207,0.0059
2420,0.522273738,0.084562573,0.200574237,0.842674841,0.094188914,0.713230618,0.353259693,0.008096285,0.957256834,0.366533129,0.762115537,0.495490389,0.649223026,0.803022369,0.265771984,-0.187817213,1.016280816,0.037657649,0.977616157,0.71799217,0.753548054,1.871813601,0.796081846,0.127342759,0.136841716,-0.009801498,0.026516042,0.022644624,0.208740947,0.861625868,0.5794823,0.040782186,-0.21694176,0.238614256,0.180585618,0.486158718,0.174224813,-0.066436814,0.270953112,0.266348046,-0.196839538,0.233348433,-0.307321676,-0.107221201,0.354483685,0.481978602,0.216238529,0.615163763,0.254816903,-0.03876597,-0.00385088,0.304821342,0.414620631,-0.200087783,-0.056875673,0.083026003,0.27329281,0.106115136,0.48281872,0.369807979,-0.041417082,0.502013804,0.535563252,-0.346460697,-0.003557378,0.535485176,0.167050341,0.009030019,0.220309484,0.555632603,-0.109494739,1.294481632,0.340419402,0.835495348,0.632436968,-0.04814853,-0.01022605,0.890334865,0.359548282,-0.388856886,0.284983755,0.174105049,0.108418239,0.157305142,-0.397490061,-0.080873233,0.00625
2421,0.261683296,0.116968303,0.243713103,0.831892675,0.004705435,0.909129649,0.374435611,-0.056346846,0.442760636,0.407959987,0.642194364,0.380698972,3.080451152,0.867936064,0.25424748,0.050730578,2.71501515,0.062564096,0.826610954,0.884662825,0.279987704,2.296005155,0.702935542,-0.037559067,0.142370757,-0.082927527,0.113294932,0.002434163,0.167737163,1.068572548,0.627202954,0.222342787,-0.278661657,0.277882952,0.034922777,0.355250673,0.018811729,-0.036199104,0.50179991,0.236467423,-0.216639798,0.15748296,-0.305640615,-0.194804834,0.42450832,0.364134972,0.260760219,0.715608858,0.181275106,-0.028996275,-0.040637347,0.354561252,0.433854921,-0.251665092,0.027927012,0.113689033,0.372843514,0.126659607,0.517785229,0.452971882,-0.167529575,0.293701326,0.689987808,-0.358021531,0.02944776,0.474012209,0.401613526,0.05266519,0.231822615,0.565693542,0.060145684,1.406472229,0.245291216,1.050352513,0.671357526,-0.021665007,-0.124847195,0.726722019,0.398437762,-0.507377078,0.340671896,0.28352488,0.063839148,0.224989272,-0.406228635,-0.099989602,0.00635
2422,0.18925704,0.009714859,0.022165694,0.751449248,-0.303693711,0.702835281,0.302721481,0.230896033,0.384992371,0.626413218,1.57293071,0.137262993,19.68487348,0.683049846,0.656149211,0.403521363,1.306303343,0.402340091,0.912173745,-0.19527423,-0.467658259,2.288585495,0.207075881,0.260651997,0.073289846,-0.07475285,0.036030893,0.26083696,0.145567199,0.504556518,0.640740312,0.578235733,-0.410741375,0.079800493,0.208245304,-0.036952509,0.264032935,-0.002002231,0.566416204,0.063157482,0.388408807,0.183951207,-0.010522385,0.69023551,0.34467974,0.042162005,0.352330906,1.130069257,-0.13617488,-0.036858474,0.205586264,0.357256709,0.286994124,-0.256337512,0.191272739,0.066371443,0.381757496,0.421986222,0.106620601,0.44640022,-0.208078596,-0.248538894,0.760662233,-0.244074861,0.215290566,0.381218684,0.736904873,-0.100480903,0.191812,0.518830218,0.058209837,1.617782585,-0.110008972,0.834493303,0.487390359,0.162391209,0.000661757,0.483444979,0.31249782,-0.390091907,0.331472835,0.43234595,0.286297313,0.463296908,-0.562230244,0.12080918,0.0064
2423,0.192230279,0.013641239,0.013176544,0.719804675,-0.424364354,0.772184379,0.284601308,0.275620285,0.567334848,0.671046284,1.771351347,-0.12180504,5.680631293,0.988976138,0.622749099,0.460112448,1.284260367,0.4180695,0.873460314,-0.4152779,-0.437699924,2.151521309,0.144159734,0.206050612,0.138260296,-0.124982652,-0.041018043,0.36909935,0.181611361,0.265424819,0.603594263,0.610799361,-0.43413141,0.02460034,0.163871091,-0.236282984,0.306593172,0.159514339,0.352148945,0.165160669,0.53337792,0.315404203,0.064362424,1.005391157,0.341899541,-0.014235232,0.266615359,1.028013309,-0.277333296,-0.072841633,0.28265191,0.381428002,0.308423733,-0.208268855,0.229884175,0.013979976,0.402960629,0.353520129,-0.011254779,0.501481426,-0.158624692,-0.35288932,0.808219996,-0.245194421,0.227845983,0.282399304,1.021517266,-0.042516542,0.054220946,0.583063802,0.499606765,1.924304228,-0.463854853,0.843375187,0.43505203,0.257128024,0.008665975,0.502920266,0.192318917,-0.308492111,0.33167939,0.360557555,0.274552341,0.517399576,-0.549474722,0.224615097,0.00505
2424,0.318445866,0.166406056,0.358155152,0.376757379,-0.248233715,1.405332915,0.181954836,-0.102490147,0.673161169,0.476836162,1.536891623,-0.553576485,3.428008123,1.77846499,0.436642078,0.67226888,1.547781044,0.437505325,1.290309551,-0.452352497,-0.256369395,1.953748407,0.849472996,-0.066369612,0.750181118,0.171290034,0.425763936,0.294533406,-0.188588478,-0.102240549,0.256965015,0.484884654,-0.587861017,0.133311977,-0.209264251,-0.254248573,0.899938002,0.173016645,0.313558018,0.289658274,0.389920328,1.094418206,0.087396025,1.110988486,0.057012854,0.123785212,0.044741619,0.491486622,-0.034157731,-0.249747145,0.167158703,0.386540384,0.449640469,0.232644022,0.26228123,0.01082107,0.395609539,-0.117102792,0.244436791,0.677659824,0.454280447,0.362274344,0.854623221,-0.197004074,0.062915867,0.293102912,0.774990212,0.080469967,-0.079646229,0.761730391,0.859815221,0.763408236,0.153434272,1.81252908,0.52049115,0.204390165,-0.064380322,0.440371684,0.024107917,0.162843785,0.563986432,-0.101435309,0.312429294,0.563992831,0.052598,-0.182327044,0.00445
2425,1.29174518,0.266285625,0.496979219,0.353296478,-0.085573375,1.491384076,0.202168279,-0.315819055,0.873168538,0.496351967,1.556381846,-0.593193339,5.869254011,2.406346603,0.611376804,0.989073258,1.319518629,0.587951051,1.602534197,-0.389721927,-0.012058321,1.748063036,0.941749834,-0.040748038,0.834588148,0.270004086,0.695040086,0.133922649,-0.258297143,-0.253411894,0.026692958,0.478114626,-0.456425851,0.145406691,-0.194394773,-0.286885858,0.946072129,0.218131224,0.28178353,0.224276131,0.425261604,1.266241681,0.094025545,1.159055874,0.139985522,0.123643632,-0.07195373,0.338694023,-0.086480406,-0.191685228,0.157242765,0.493931249,0.5149991,0.345631748,0.308049963,0.087655522,0.337259708,-0.121891579,0.322187506,0.605300399,0.847789859,0.387274926,1.044268503,-0.048146992,-0.006110358,0.350330837,0.694322872,0.045942306,-0.014166457,0.835339112,0.9959457,0.666906542,0.579807342,2.718311617,0.472554549,0.281232996,-0.052551549,0.444868874,-0.117243199,0.407331929,0.634633944,-0.104660694,0.24007722,0.569307367,0.16277112,-0.087088131,0.00495
2426,1.779765672,0.457920592,0.891818763,0.643227195,0.533838511,1.099963795,0.476907034,-1.132358106,-56.74095509,0.588299656,1.005635919,-0.124498127,1.11257728,-5.029645886,1.028634086,1.060875925,0.673786142,0.866581538,1.492474562,0.193355918,0.968827929,1.230422417,0.843723879,-0.149218752,0.439268194,-0.002778624,0.200289805,-0.078351783,0.245525526,-0.385655982,0.053001316,-0.180559614,0.187125654,0.181546588,0.211379353,-0.015685568,0.506117721,0.593227668,0.304862129,0.265642019,-0.006717047,0.932215214,-0.126293274,1.130278099,1.102728312,0.303692864,-0.31535721,-0.024294128,-0.19253589,0.06310156,0.088639227,0.908044181,0.647883684,0.161177226,-0.099610532,0.228445694,0.223788759,-0.037962865,0.531334395,0.344379573,0.22356109,0.249145007,1.383794281,-0.067363751,-0.145279906,0.454098291,0.62683796,0.141335292,0.137384324,0.899127428,5.80606782,0.613568016,0.55616653,1.415357171,0.42369581,0.441642148,-0.031402974,0.859001559,-0.080449104,0.342247629,0.477048852,0.178368872,-0.294740621,0.269084362,-0.139575908,0.450176072,0.0047
2427,0.762351333,0.513048003,0.966726544,0.788798945,1.100027259,1.220571419,0.547791873,-1.644271173,-858.5246478,0.595882003,0.821780908,0.017918898,0.524031032,-22.0738046,0.843308712,1.083083179,0.645414652,0.918167926,1.392109803,0.354246804,1.360327924,1.02420033,0.872150573,-0.114759113,0.442357524,-0.087441814,0.205656426,-0.209384735,0.447220081,-0.421225537,0.013554174,-0.557758977,0.271200041,0.215589976,0.246336833,0.043477447,0.312162725,0.751838525,0.49608271,0.380166205,-0.114637842,1.008586346,-0.146770352,1.310277018,1.171929748,0.371474507,-0.223759928,-0.087348284,-0.063419667,0.276258222,0.001370822,1.138673415,0.714552401,0.111889948,-0.425357706,0.286677343,0.112733708,-0.072253474,0.723328811,0.207907746,0.291713611,0.280686691,1.453054244,-0.004414537,-0.211425791,0.444611655,0.646986294,0.166820859,0.222451448,0.9824597,9.000101765,0.882317188,0.636358631,1.212436367,0.355630316,0.484138735,0.013130344,0.847590881,-0.139619806,0.346824347,0.413053022,0.327586499,-0.455483571,0.200404952,-0.114071764,0.357985833,0.00415
2428,0.710675482,0.413058026,0.46705943,1.007934979,24.93902456,1.396360158,0.425947218,-0.169419292,0.989844787,0.987353867,1.150971741,0.072751766,-1.292092574,0.713266266,0.398174242,1.126840981,0.964460828,0.964293171,1.408989496,0.316020548,1.587462513,1.123614996,0.504570687,0.438847415,0.157212222,-0.102645038,0.510842568,-0.473755528,0.428638005,-0.12655448,-0.073010853,1.483265389,0.01555407,0.139519086,0.394183859,-0.095662256,-0.124646678,0.715001269,0.504469593,-0.037128359,0.051329036,1.316841874,0.510250964,1.719725198,0.535966787,-0.01118234,0.176605141,0.460229274,0.103485187,1.039000267,-0.02755791,1.688349199,0.667828913,-0.118838184,0.030891977,0.558341574,-0.274236467,0.183358091,1.189874865,-0.086605043,0.456001764,0.33105481,3.079737976,0.231432267,-0.159867623,0.463441032,1.02408082,-0.247021087,0.606586359,1.4470342,0.711405967,2.54371523,0.837294048,0.626532539,0.146162082,0.623231327,0.310350723,0.370693056,-0.211646343,0.306407421,0.346714471,1.385941121,-0.211917195,0.479075559,0.395277808,0.120766272,0.0041
2429,0.398078851,0.396947105,0.167640532,1.166898467,-3.452101069,1.444714066,0.49645576,-0.021751243,0.520501705,0.958205269,1.472787249,0.215847533,-1.249998812,0.255333376,0.180536973,1.123710729,0.89975551,1.11659891,1.262986789,0.243116578,1.71602978,1.081207435,0.442076616,0.662814741,0.394222945,-0.126311912,0.611000453,-0.468905533,0.563939268,-0.059614791,-0.058459062,1.698830681,0.022441053,0.184230812,0.467053547,0.062531187,-0.173989927,0.643720924,0.400597291,-0.086701851,0.23780274,1.379173159,1.036136667,2.34263435,0.493034061,-0.14558314,0.347170731,0.989740485,0.118037252,1.054167802,0.015847577,1.443803974,0.623691565,-0.131831534,0.278193328,0.57720707,-0.33366027,0.36320824,1.473446204,-0.182718243,0.476446013,0.297152914,3.132585419,0.415781935,-0.223525526,0.604959331,0.763689119,-0.302720694,0.790755547,1.089544752,0.693533817,2.902456715,0.941267349,0.533982028,0.129515391,1.162380551,0.419534944,0.354086453,-0.099678206,0.281064318,0.304705921,2.229179777,-0.157388809,0.44530194,0.599036192,0.147373462,0.00415
2430,0.304056893,0.347858516,-0.106425009,1.430286247,-0.541937399,2.760271828,0.53983926,-0.33425608,-0.233301885,0.111368863,2.459196803,0.469747143,1.588088928,-0.161515232,-0.80889225,0.788666552,1.358818209,1.000678454,0.709057303,-0.385845994,0.89037442,0.908010093,0.892602197,0.47125454,-1.058647449,-0.085469143,0.870031896,-0.307991144,0.688657913,-0.114657939,0.087170695,-0.485977606,-0.2019587,0.485281525,-0.731208111,1.17944193,0.193505413,0.242597818,0.328005835,0.577096952,0.846220885,1.886207437,0.505328078,8.397714523,-0.078378374,-0.122109152,0.65504804,3.723645336,0.497238335,0.499016748,0.069714416,0.341137534,0.524260489,0.146560621,0.594613866,0.148934568,-0.146477541,0.072321185,-0.502505203,-0.120059912,1.063820598,0.378263051,0.871040698,2.275877102,-0.629151809,0.535677538,-0.111770086,-0.013952331,0.506517857,0.280317543,-11.99599645,1.542647173,0.950646106,1.179429634,0.239506494,1.75795333,-0.207681294,0.469664108,0.207114406,0.279498241,0.237250995,0.702485794,0.011181639,0.348878777,0.612884609,0.112429208,0.00415
2431,0.523593738,0.257606818,-0.352766495,1.277014113,-0.202810427,2.898976579,0.387986517,-0.326851983,-0.216736179,0.126856808,3.14602598,0.342153831,0.986775338,-0.075873724,-1.164667819,0.045131231,1.389798083,0.799259028,0.567701055,-0.514971497,0.701453714,0.916638608,0.936630705,0.585501387,-1.473604386,-0.126868436,0.911671685,-0.301384732,0.757254428,-0.118398248,0.104695706,-0.343977207,-0.188186377,0.609315358,-0.971412359,1.565460744,0.242303526,0.175968465,0.022880342,0.716867013,0.893545115,1.928992205,0.766386239,6.109602718,-0.337082075,-0.005123952,0.575663447,3.500975531,0.781524728,0.213920743,0.087479132,0.134321102,0.582761205,0.28644149,0.532356567,0.088380285,-0.010608223,-0.008499354,-0.24302946,-0.053833695,1.002431283,0.393955353,0.584421228,5.396645046,-0.43370447,0.368904686,-0.190182023,0.063064601,0.434099524,0.255844148,-8.639472365,1.240215343,1.226520112,1.24322936,0.328200662,1.757830946,-0.346153062,0.512377141,0.538392054,0.202701864,0.234109202,0.421669912,0.324257816,0.294961808,0.385896652,-0.005433353,0.0049
2432,0.696978349,0.220550969,-5.752981092,0.832924675,-0.155277311,0.900308591,0.493959125,-1.064268196,0.535420915,0.756370321,6.481895643,0.092995386,0.598020031,0.074694939,-0.45578984,0.225044167,0.663269,0.327201685,0.873800528,-0.143506716,3.692560813,0.881559043,0.496708225,1.734810401,-1.786944732,-0.243824676,0.68209748,-0.220267776,0.910929584,-1.062441785,-0.028582753,0.093490612,0.252884495,0.769178661,0.137966704,1.004960298,0.719781217,0.363309735,-0.060036301,0.795311334,0.3246716,1.141667016,1.521303212,0.97121601,3.41531153,0.353815763,-0.077967145,0.352631499,0.301260321,-0.352030367,0.329016596,0.041229064,0.771214482,0.599764505,0.24063517,0.189261354,0.354667557,0.282853361,0.369273098,0.129137371,-0.000351127,-0.139374763,0.219284836,1.161559619,0.248308499,1.957759326,-1.594060686,0.114127823,1.578583194,0.126353499,-1.826351052,-0.670624772,2.062420118,0.932857297,0.816444727,3.385023504,0.74565926,5.04794143,2.055372364,0.004365791,0.369709342,0.247300012,0.532818666,1.18E-05,-0.402199019,0.011503944,0.00485
2433,0.976155292,0.138700801,-3.686462625,0.712299217,-0.320938005,0.893520992,0.528197529,-1.099618803,0.832181744,0.816362551,8.705174907,-0.332483365,0.344284719,0.144966294,-0.30274415,0.229973597,0.566600737,13.20619016,0.757350166,-0.224234892,-10.29127801,1.168692604,0.521434009,4.156228066,-1.555654531,-0.397016347,0.568419889,-0.003495543,0.842738757,-17.19691381,0.192791181,0.159659425,0.403472121,1.397947119,0.343945902,1.057718942,0.800415135,0.371061249,0.349996978,0.905166354,0.375780486,0.968813736,1.001466002,0.762560141,6.50290721,0.455566213,-0.364590997,0.391905085,0.40594012,-0.531568391,0.433436165,0.008814485,0.873731228,0.544852333,0.176284862,0.184263261,0.414751011,0.37127765,0.349687579,0.400930443,-0.173985231,-0.014523436,0.296677873,0.572042552,0.775486652,2.270204964,-3.727661695,0.184594821,5.631868751,0.070400885,-1.16968822,-1.163338374,2.777522865,1.391707991,1.019030707,3.055063103,0.388898675,-126.303034,2.722227766,-0.162524895,0.351696125,0.128982186,0.655538721,-0.015645552,-0.544921394,0.096742203,0.0033
2434,1.263775712,0.030544367,-0.253018358,0.401470477,-5.00385348,1.632746321,0.336024664,-0.275966068,0.635397102,1.209626359,2.096954239,-1.406732258,1.250753844,0.462831731,-0.408552939,0.162356368,0.608611075,-2.425581154,0.690587916,-1.365872292,2.610228588,3.719326984,0.725801819,-22.10084376,-76.32432394,-1.711401902,0.307444202,0.135212556,0.426832907,-0.772400817,-3.481086605,1.002331288,0.655021728,1.536926175,0.484540791,0.681032617,-0.162937363,0.460288535,0.457012348,0.878333859,0.161950459,0.64385943,0.352515024,0.871309501,0.280413294,0.600144801,-0.507865715,0.973412636,1.384044658,-0.570284108,0.175170405,0.151560337,1.33532412,0.169153503,0.035049291,0.383715695,0.355596875,0.143001756,1.254357748,0.635439657,0.040458712,0.663027716,0.652487709,-0.173224254,1.629434449,-0.408928126,3.513982647,0.256604937,0.541050997,0.257675421,-0.085339379,1.407279009,3.892270142,1.607277747,0.608305232,0.925642403,0.703311701,0.775006353,0.260650925,-0.603761454,0.323362021,0.062287165,0.822631331,0.145686455,-0.719178707,0.14127995,0.00315
2435,2.669835875,-0.099595655,-0.400692494,0.39752092,7.396591019,2.080188723,0.301115817,-0.239716554,1.007540679,1.310001486,1.404960828,-1.003686704,2.201920061,1.08162724,-0.420944247,0.199263866,0.717431067,-4.088804053,0.529262462,-1.605653213,0.78393142,2.958262129,0.649705388,-16.96825364,2.611673709,-2.820415888,0.354351637,0.158465007,0.294594346,-0.664225826,-3.846736074,1.674454619,0.567599703,1.239620791,0.562895288,0.698867073,-0.153210763,0.719503862,0.644783767,0.861238347,0.251209467,0.59395988,0.410245822,0.231417498,0.43633234,0.793132478,-0.51921467,1.17941578,1.627663671,-0.533605655,0.029925064,0.282755186,1.971719454,0.136601361,-0.087300331,0.818006876,0.229277575,0.185881646,1.217684388,0.591090776,0.033876369,0.734918845,0.758570266,-0.321305307,1.63549603,-0.096543241,3.543228983,0.295503976,0.618387298,0.397948477,-0.36552208,5.850841394,5.837288977,1.632971073,0.670215168,0.734940524,0.533806929,0.091704672,0.046422022,-0.629652467,0.257158907,-0.049336644,0.809505213,0.225538943,-0.94789116,-3.83E-05,0.00375
2436,5.063773763,-0.455948946,-0.547421273,0.866613683,0.487933813,13.38476269,0.467424649,-0.494134566,1.759228501,0.595313752,0.479841834,-0.102474658,1.345999776,-12.92595187,-0.56793571,0.512724831,1.008737945,3.938054059,0.275372502,-0.892678553,0.212194806,1.362836721,0.77301203,0.712295451,4.925705166,1.357703342,0.683398093,0.395491113,0.065579502,-1.321733684,1.027180693,0.306013404,-0.01045307,0.944210038,0.4818452,1.825103593,0.53905032,0.746989214,0.746545856,0.96588252,0.977071781,1.409808315,0.345211287,0.0749475,0.900457652,0.804505237,-0.240425786,7.418310735,1.226420212,-0.301887888,0.060984683,0.527739023,2.001074879,0.175197476,-0.208673867,0.826730516,-0.676631649,0.909718882,0.027065997,0.262962645,0.295672525,0.648981429,1.124324533,-0.363346989,1.018696732,0.396867508,-0.037109437,0.438373719,0.756008653,0.726943506,-0.644842455,0.214236886,13.11742762,4.368096429,0.672001082,0.716354517,0.105235789,-0.21638604,0.239428581,-0.026639397,-0.055802273,-0.409369048,0.589777004,0.562411746,-0.628634188,-0.222931235,0.00375
2437,-0.557013568,-0.415371905,-0.52045736,1.122805446,0.333222069,5.363063514,0.509944506,-0.566266866,3.924686685,0.485862467,0.684847499,0.200836235,1.467405606,-4.675425081,-0.16626964,0.661356918,1.20805369,3.834694005,0.286021646,-0.910054856,0.068840915,1.181106673,0.816129386,0.853144847,4.10518831,1.027747698,0.778787168,0.540227568,-0.031570129,-2.933091898,1.02128281,16.8292061,-0.201242531,0.96898227,0.453330444,2.81165086,0.498124438,1.001739688,0.594115854,1.398106202,1.097892064,-34.59634826,0.178922659,-0.069249623,0.900131164,0.732391819,-0.27518893,-11.76595876,1.386529997,-0.183633508,0.012469327,0.598729293,1.865126064,0.081598824,-0.099257501,0.664966667,-2.435698378,0.896255861,0.218016339,0.149187526,0.501404708,0.692939875,1.280729358,-0.45613809,0.921216168,0.930611174,-0.084695086,0.301621998,1.027245113,0.675529099,-0.877623977,0.703946075,-2.152323765,3.230648575,0.802130357,0.68911318,-0.078823583,-0.28655845,0.013641146,0.099219757,-0.042762571,-0.38838519,0.556970835,0.626269986,-0.451942924,-0.568029013,0.0045
2438,-0.499235716,-0.032572281,-3.889628577,1.624679131,0.189883658,0.84833914,0.346918178,-1.090063548,-3.431778283,0.624095279,1.675351966,1.058025897,3.448876462,79.70693877,0.231657548,45.46313245,1.509157189,0.258845513,0.278500351,-0.215583034,-0.257112197,0.323110136,0.255694079,5.271597703,8.637994416,-0.067060245,1.067788443,0.369938752,0.311604349,-3.264704185,0.635503729,0.418124885,-1.608745514,0.53384623,0.567628663,16.20974971,0.22944356,1.192759766,0.509100909,1.329657482,0.672053126,-0.529212994,0.701206798,-0.689347033,1.804460714,0.6066412,-0.488486157,277.1119012,0.823599598,0.087237354,-0.162261988,0.639177096,1.240511317,-0.073431916,0.784499763,0.62445343,-4.943398228,-0.078950363,1.205735701,-1.002428393,-0.762589194,1.221426526,1.204804473,-0.601660419,-0.491529069,2.725522407,-2.195513543,0.072939599,1.500178332,2.388313288,1.873111092,3.12457104,-0.447566943,0.679330079,2.055914864,0.54253479,-0.384372587,-1.083676108,0.153763771,0.546427408,0.54845269,0.066950276,0.720795033,0.478512755,-0.446869234,-3.441750968,0.00495
2439,-0.224595026,0.051307529,-7.790587119,1.51269097,0.12413683,0.680690134,0.335945123,-0.79035951,-3.366713348,0.863990157,2.253534712,2.382538098,4.907980698,3.564319281,0.027928371,-0.3903445,2.751430065,0.038855053,0.416299087,-0.327502293,-0.245157538,0.254121034,0.256251243,3.669092757,2.072367562,-0.121821083,1.646446046,0.404083009,0.368894473,-2.435478904,0.497649007,0.074207429,-4.176117695,0.635597137,1.488087271,8.042010067,0.033865706,1.363989961,0.288569269,1.315629606,0.617640334,-0.528311098,0.569252483,-0.823030669,2.19265381,0.855968525,-0.987255066,-6.066824229,0.874676686,0.259073213,-0.052221164,0.714605486,1.109458893,-0.352279513,1.001485188,0.559315789,-3.140853544,0.107557552,1.513097947,-0.85933541,-1.223311738,0.535384368,0.999181835,-0.391518934,-1.426057226,3.935862229,-1.128121315,-0.105943033,1.518191672,0.773279688,1.093964831,3.715625287,-0.331605626,0.540972913,1.625601678,0.459967215,-0.605195111,-1.046133762,0.832766153,0.708817681,0.798579238,0.167082733,0.384155977,0.52553164,-0.655566222,-3.937012223,0.00445
2440,-0.141481514,0.743981818,-1.042103741,0.618728489,0.373573693,0.721018132,0.268530669,0.483499048,9.434348681,1.175032741,4.735468487,-6.176974816,18.7874417,0.329047421,-0.191608329,0.068648782,-57.70471878,-8.01974484,1.409040545,-1.299550701,-0.088675671,1.960133602,3.476236696,3.87039442,-1.990934508,-1.211202192,4.129908432,1.108964615,0.266612913,-22.08969306,1.239697801,0.686448796,-1.313692174,-5.65650978,0.797070707,0.951493357,-0.77541266,-0.768181502,0.554249594,1.66711346,0.222461796,-0.217754679,-1.52512969,-0.302317854,-0.245118045,0.946852583,-3.030573489,-1.003772641,1.84222933,0.283634202,0.030816961,0.526148576,2.025325393,-4.83909239,0.372459339,-0.521610103,-0.630927,1.050504962,7.444780021,0.007669012,-0.561493148,0.550126943,0.682254852,-0.151581246,-1.133699838,-3.6409254,7.086278616,-0.474326038,1.284408056,-0.29962557,-0.552130923,-2.24066241,-2.964317242,0.281858634,0.39089225,0.917981863,-1.013013181,1.513812284,-3.253937782,-0.101445653,0.895698207,0.888851526,-0.876251951,0.545859753,-1.453754653,0.830319306,0.00475
2441,0.115107217,0.812240072,-0.580074162,0.921929162,2.41381253,0.693122406,0.733375071,0.813492712,-23.15589941,1.233723115,3.957711094,-5.518149655,3.751745003,0.110551749,-0.154616192,0.021375803,-10.38862693,4.365677341,2.132992863,-1.278226357,0.462382331,8.227080443,4.667076356,4.818704649,-2.367187248,-0.61504978,1.488998277,1.023747665,0.323585915,-5.923326644,3.809894831,0.641087416,0.26304401,-6.748362585,-0.035593694,0.581593879,-1.257709615,-1.976699063,1.227632904,1.475038728,0.571335413,0.087873558,-0.510217051,-0.654163606,-1.061863335,0.908114063,-2.256124693,-13.82788079,1.538766073,0.46187418,0.14186652,0.219945715,2.189137388,-324.1765288,0.668260163,-0.459159593,-0.117899532,0.349754161,13.30810267,0.233424918,1.264292522,0.454378703,0.799026048,0.086752415,-0.440060505,-2.866432184,-11.29318586,-0.51239335,1.122497253,-0.356174097,-0.25040759,-0.066589504,-44.13433606,0.776644871,0.30312912,1.111524685,-1.198604897,1.707095269,-5.741587409,0.076761394,1.506245858,1.32430062,-0.935648762,0.300818693,-1.077569863,3.284951102,0.00635
2442,0.690667926,0.035597387,0.422742074,1.297068524,-8.3295024,0.916934863,0.799254141,1.850099859,-3.979620483,1.362812165,3.512419153,4.006921762,1.756708901,0.118858134,-0.288301264,-0.974102464,-2.79010146,0.391994246,2.204523157,-0.029268536,1.310638448,1.974930587,-4.610563574,0.838130398,-3.043682204,0.60445997,0.57674071,0.635856111,0.622049285,-0.936236615,2.570626366,0.635000155,0.766601367,1.809869567,0.754235237,0.312196424,-2.18915114,2.020281587,1.113727477,0.864502494,1.091942986,-11.13995636,0.303609007,-2.11645425,0.297295379,1.371901592,-0.389452117,0.552687727,1.103925972,1.726747044,0.269619739,0.200857596,5.637932901,0.825378302,-0.352643721,-3.36097303,0.371202433,0.362690495,2.258572692,0.443085983,5.065723227,0.376338937,2.471319742,0.607080803,-0.371873325,1.257816493,-4.021765929,-1.067735703,0.332268031,-0.224742792,2.477557116,3.480533074,1.159976714,33.32172727,0.18260038,1.1478213,-0.356410072,0.441924477,2.014225762,1.075984592,1.306913137,1.484079278,-0.108099471,-0.685589581,-0.893918715,4.445210259,0.00565
